Customer ID,Industry,Metric,Product,Value
Z1943,Manufacturing,ARR,Prod2,15432
Z1944,Manufacturing,Qty,Prod2,1225
Z1944,Manufacturing,ARR,Prod2,21952
Z1955,Manufacturing,Qty,Prod2,2275
Z1955,Manufacturing,ARR,Prod2,42594
Z1964,Manufacturing,Qty,Prod2,385
Z1964,Manufacturing,ARR,Prod2,11230
Z1974,Manufacturing,Qty,Prod2,875
Z1974,Manufacturing,ARR,Prod2,18235
Z1986,Manufacturing,Qty,Prod2,350
Z1986,Manufacturing,ARR,Prod2,9305
Z1991,Manufacturing,Qty,Prod2,1750
Z1991,Manufacturing,ARR,Prod2,33562
Z2003,Manufacturing,Qty,Prod2,210
Z2003,Manufacturing,ARR,Prod2,1852
Z2005,Manufacturing,Qty,Prod2,1383
Z2005,Manufacturing,ARR,Prod2,36201
Z2009,Manufacturing,Qty,Prod2,1750
Z2009,Manufacturing,ARR,Prod2,25730
Z2018,Manufacturing,Qty,Prod2,924
Z2018,Manufacturing,ARR,Prod2,19490
Z2023,Manufacturing,Qty,Prod2,1575
Z2023,Manufacturing,ARR,Prod2,13168
Z2031,Manufacturing,Qty,Prod2,270
Z2031,Manufacturing,ARR,Prod2,11410
Z2044,Manufacturing,Qty,Prod2,350
Z2044,Manufacturing,ARR,Prod2,5991
Z2050,Manufacturing,Qty,Prod2,245
Z2050,Manufacturing,ARR,Prod2,6612
Z2059,Manufacturing,Qty,Prod2,2100
Z2059,Manufacturing,ARR,Prod2,33012
Z2068,Manufacturing,Qty,Prod2,3500
Z2068,Manufacturing,ARR,Prod2,63762
Z2098,Manufacturing,Qty,Prod2,6475
Z2098,Manufacturing,ARR,Prod2,89316
Z2105,Manufacturing,Qty,Prod2,210
Z2105,Manufacturing,ARR,Prod2,7896
Z2107,Manufacturing,Qty,Prod2,560
Z2107,Manufacturing,ARR,Prod2,9684
Z2114,Manufacturing,Qty,Prod2,350
Z2114,Manufacturing,ARR,Prod2,6946
Z2115,Manufacturing,Qty,Prod2,70
Z2115,Manufacturing,ARR,Prod2,2743
Z2125,Manufacturing,Qty,Prod2,4025
Z2125,Manufacturing,ARR,Prod2,48944
Z2146,Manufacturing,Qty,Prod2,350
Z2146,Manufacturing,ARR,Prod2,7144
Z2147,Manufacturing,Qty,Prod2,2345
Z2147,Manufacturing,ARR,Prod2,31836
Z2148,Manufacturing,Qty,Prod2,2625
Z2148,Manufacturing,ARR,Prod2,53521
Z2153,Manufacturing,Qty,Prod2,1124
Z2153,Manufacturing,ARR,Prod2,23745
Z2164,Manufacturing,Qty,Prod2,2100
Z2164,Manufacturing,ARR,Prod2,25181
Z2169,Manufacturing,Qty,Prod2,280
Z2169,Manufacturing,ARR,Prod2,8890
Z2186,Manufacturing,Qty,Prod2,0
Z2186,Manufacturing,ARR,Prod2,0
Z2188,Manufacturing,Qty,Prod2,805
Z2188,Manufacturing,ARR,Prod2,23481
Z2192,Manufacturing,Qty,Prod2,1750
Z2192,Manufacturing,ARR,Prod2,44016
Z2195,Manufacturing,Qty,Prod2,4200
Z2195,Manufacturing,ARR,Prod2,22438
Z2196,Manufacturing,Qty,Prod2,263
Z2196,Manufacturing,ARR,Prod2,1402
Z2198,Manufacturing,Qty,Prod2,2597
Z2198,Manufacturing,ARR,Prod2,52439
Z2206,Manufacturing,Qty,Prod2,2100
Z2206,Manufacturing,ARR,Prod2,30534
Z2210,Manufacturing,Qty,Prod2,1575
Z2210,Manufacturing,ARR,Prod2,15522
Z2214,Manufacturing,Qty,Prod2,245
Z2214,Manufacturing,ARR,Prod2,7390
Z2257,Manufacturing,Qty,Prod3,350
Z2257,Manufacturing,ARR,Prod3,18564
Z2270,Manufacturing,Qty,Prod3,3500
Z2270,Manufacturing,ARR,Prod3,121118
Z2272,Manufacturing,Qty,Prod3,2800
Z2272,Manufacturing,ARR,Prod3,128288
Z2289,Manufacturing,Qty,Prod3,175
Z2289,Manufacturing,ARR,Prod3,14133
Z2300,Manufacturing,Qty,Prod3,245
Z2300,Manufacturing,ARR,Prod3,6360
Z2305,Manufacturing,Qty,Prod3,2625
Z2305,Manufacturing,ARR,Prod3,131145
Z2309,Manufacturing,Qty,Prod3,175
Z2309,Manufacturing,ARR,Prod3,4543
Z2322,Manufacturing,Qty,Prod3,739
Z2322,Manufacturing,ARR,Prod3,52573
Z2330,Manufacturing,Qty,Prod3,0
Z2330,Manufacturing,ARR,Prod3,0
Z2339,Manufacturing,Qty,Prod3,4043
Z2339,Manufacturing,ARR,Prod3,170007
Z2346,Manufacturing,Qty,Prod3,420
Z2346,Manufacturing,ARR,Prod3,22277
Z2353,Manufacturing,Qty,Prod3,5250
Z2353,Manufacturing,ARR,Prod3,245322
Z2356,Manufacturing,Qty,Prod3,3500
Z2356,Manufacturing,ARR,Prod3,121118
Z2359,Manufacturing,Qty,Prod3,0
Z2359,Manufacturing,ARR,Prod3,0
Z2364,Manufacturing,Qty,Prod3,1750
Z2364,Manufacturing,ARR,Prod3,100520
Z2367,Manufacturing,Qty,Prod3,3500
Z2367,Manufacturing,ARR,Prod3,136290
Z2385,Manufacturing,Qty,Prod3,175
Z2385,Manufacturing,ARR,Prod3,14133
Z920,Manufacturing,Qty,Prod3,6300
Z920,Manufacturing,ARR,Prod3,238455
Z2398,Manufacturing,Qty,Prod3,350
Z2398,Manufacturing,ARR,Prod3,41725
Z2405,Manufacturing,Qty,Prod3,3850
Z2405,Manufacturing,ARR,Prod3,154199
Z2411,Manufacturing,Qty,Prod3,228
Z2411,Manufacturing,ARR,Prod3,26322
Z2422,Manufacturing,Qty,Prod3,525
Z2422,Manufacturing,ARR,Prod3,27846
Z2438,Manufacturing,Qty,Prod3,88
Z2438,Manufacturing,ARR,Prod3,7067
Z2442,Manufacturing,Qty,Prod3,2100
Z2442,Manufacturing,ARR,Prod3,127624
Z2463,Manufacturing,Qty,Prod4,1400
Z2463,Manufacturing,ARR,Prod4,110572
Z167,Manufacturing,Qty,Prod4,3500
Z167,Manufacturing,ARR,Prod4,199080
Z2270,Manufacturing,Qty,Prod4,1750
Z2270,Manufacturing,ARR,Prod4,63180
Z426,Manufacturing,Qty,Prod4,301
Z426,Manufacturing,ARR,Prod4,24459
Z526,Manufacturing,Qty,Prod4,1400
Z526,Manufacturing,ARR,Prod4,79472
Z2353,Manufacturing,Qty,Prod4,175
Z2353,Manufacturing,ARR,Prod4,17054
Z631,Manufacturing,Qty,Prod4,1050
Z631,Manufacturing,ARR,Prod4,70386
Z659,Manufacturing,Qty,Prod4,175
Z659,Manufacturing,ARR,Prod4,11382
Z2364,Manufacturing,Qty,Prod4,700
Z2364,Manufacturing,ARR,Prod4,59727
Z2367,Manufacturing,Qty,Prod4,3500
Z2367,Manufacturing,ARR,Prod4,142198
Z1848,Manufacturing,Qty,Prod4,1050
Z1848,Manufacturing,ARR,Prod4,74240
Z2485,Manufacturing,Qty,Prod4,3500
Z2485,Manufacturing,ARR,Prod4,156415
Z2385,Manufacturing,Qty,Prod4,175
Z2385,Manufacturing,ARR,Prod4,11382
Z2148,Manufacturing,Qty,Prod4,2520
Z2148,Manufacturing,ARR,Prod4,121622
Z1220,Manufacturing,Qty,Prod4,455
Z1220,Manufacturing,ARR,Prod4,22181
Z2438,Manufacturing,Qty,Prod4,175
Z2438,Manufacturing,ARR,Prod4,11382
Z2257,Manufacturing,Qty,Prod5,175
Z2257,Manufacturing,ARR,Prod5,5544
Z303,Manufacturing,Qty,Prod5,420
Z303,Manufacturing,ARR,Prod5,15411
Z2305,Manufacturing,Qty,Prod5,2625
Z2305,Manufacturing,ARR,Prod5,61720
Z453,Manufacturing,Qty,Prod5,350
Z453,Manufacturing,ARR,Prod5,10392
Z504,Manufacturing,Qty,Prod5,175
Z504,Manufacturing,ARR,Prod5,8174
Z2322,Manufacturing,Qty,Prod5,350
Z2322,Manufacturing,ARR,Prod5,9524
Z559,Manufacturing,Qty,Prod5,1225
Z559,Manufacturing,ARR,Prod5,36406
Z2346,Manufacturing,Qty,Prod5,175
Z2346,Manufacturing,ARR,Prod5,5544
Z2356,Manufacturing,Qty,Prod5,1750
Z2356,Manufacturing,ARR,Prod5,30780
Z2525,Manufacturing,Qty,Prod5,0
Z2525,Manufacturing,ARR,Prod5,0
Z815,Manufacturing,Qty,Prod5,875
Z815,Manufacturing,ARR,Prod5,28577
Z922,Manufacturing,Qty,Prod5,1050
Z922,Manufacturing,ARR,Prod5,46342
Z2534,Manufacturing,Qty,Prod5,371
Z2534,Manufacturing,ARR,Prod5,19122
Z2537,Manufacturing,Qty,Prod5,175
Z2537,Manufacturing,ARR,Prod5,10461
Z2538,Manufacturing,Qty,Prod5,350
Z2538,Manufacturing,ARR,Prod5,16062
Z2540,Manufacturing,Qty,Prod5,350
Z2540,Manufacturing,ARR,Prod5,19744
Z2098,Manufacturing,Qty,Prod5,4725
Z2098,Manufacturing,ARR,Prod5,93508
Z2549,Manufacturing,Qty,Prod5,1750
Z2549,Manufacturing,ARR,Prod5,44888
Z2192,Manufacturing,Qty,Prod5,1068
Z2192,Manufacturing,ARR,Prod5,52612
Z1289,Manufacturing,Qty,Prod5,595
Z1289,Manufacturing,ARR,Prod5,26498
Z5,Other,Qty,Prod1,228
Z5,Other,ARR,Prod1,19691
Z7,Other,Qty,Prod1,525
Z7,Other,ARR,Prod1,18779
Z41,Other,Qty,Prod1,60
Z41,Other,ARR,Prod1,841
Z54,Other,Qty,Prod1,525
Z54,Other,ARR,Prod1,17703
Z56,Other,Qty,Prod1,525
Z56,Other,ARR,Prod1,7424
Z57,Other,Qty,Prod1,2800
Z57,Other,ARR,Prod1,39367
Z72,Other,Qty,Prod1,263
Z72,Other,ARR,Prod1,17677
Z84,Other,Qty,Prod1,5250
Z84,Other,ARR,Prod1,63764
Z91,Other,Qty,Prod1,175
Z91,Other,ARR,Prod1,13118
Z101,Other,Qty,Prod1,249
Z101,Other,ARR,Prod1,10625
Z103,Other,Qty,Prod1,2450
Z103,Other,ARR,Prod1,84255
Z104,Other,Qty,Prod1,0
Z104,Other,ARR,Prod1,0
Z131,Other,Qty,Prod1,630
Z131,Other,ARR,Prod1,33141
Z132,Other,Qty,Prod1,175
Z132,Other,ARR,Prod1,2475
Z164,Other,Qty,Prod1,700
Z164,Other,ARR,Prod1,41733
Z180,Other,Qty,Prod1,67
Z180,Other,ARR,Prod1,940
Z188,Other,Qty,Prod1,1225
Z188,Other,ARR,Prod1,67020
Z195,Other,Qty,Prod1,4200
Z195,Other,ARR,Prod1,88491
Z197,Other,Qty,Prod1,1750
Z197,Other,ARR,Prod1,55556
Z206,Other,Qty,Prod1,0
Z206,Other,ARR,Prod1,0
Z211,Other,Qty,Prod1,3500
Z211,Other,ARR,Prod1,70914
Z218,Other,Qty,Prod1,875
Z218,Other,ARR,Prod1,30686
Z220,Other,Qty,Prod1,350
Z220,Other,ARR,Prod1,9820
Z230,Other,Qty,Prod1,3500
Z230,Other,ARR,Prod1,77928
Z236,Other,Qty,Prod1,350
Z236,Other,ARR,Prod1,18704
Z242,Other,Qty,Prod1,770
Z242,Other,ARR,Prod1,29705
Z260,Other,Qty,Prod1,438
Z260,Other,ARR,Prod1,15343
Z264,Other,Qty,Prod1,175
Z264,Other,ARR,Prod1,14403
Z268,Other,Qty,Prod1,5950
Z268,Other,ARR,Prod1,84133
Z270,Other,Qty,Prod1,1750
Z270,Other,ARR,Prod1,49074
Z273,Other,Qty,Prod1,1575
Z273,Other,ARR,Prod1,20923
Z276,Other,Qty,Prod1,438
Z276,Other,ARR,Prod1,19932
Z313,Other,Qty,Prod1,280
Z313,Other,ARR,Prod1,3940
Z316,Other,Qty,Prod1,700
Z316,Other,ARR,Prod1,36361
Z324,Other,Qty,Prod1,700
Z324,Other,ARR,Prod1,19656
Z325,Other,Qty,Prod1,175
Z325,Other,ARR,Prod1,8818
Z367,Other,Qty,Prod1,0
Z367,Other,ARR,Prod1,0
Z373,Other,Qty,Prod1,88
Z373,Other,ARR,Prod1,3560
Z375,Other,Qty,Prod1,158
Z375,Other,ARR,Prod1,13468
Z376,Other,Qty,Prod1,525
Z376,Other,ARR,Prod1,38039
Z380,Other,Qty,Prod1,88
Z380,Other,ARR,Prod1,3738
Z390,Other,Qty,Prod1,350
Z390,Other,ARR,Prod1,15834
Z409,Other,Qty,Prod1,595
Z409,Other,ARR,Prod1,31300
Z417,Other,Qty,Prod1,0
Z417,Other,ARR,Prod1,0
Z422,Other,Qty,Prod1,613
Z422,Other,ARR,Prod1,8613
Z444,Other,Qty,Prod1,350
Z444,Other,ARR,Prod1,9828
Z475,Other,Qty,Prod1,35
Z475,Other,ARR,Prod1,2058
Z478,Other,Qty,Prod1,840
Z478,Other,ARR,Prod1,31353
Z480,Other,Qty,Prod1,525
Z480,Other,ARR,Prod1,35464
Z485,Other,Qty,Prod1,18
Z485,Other,ARR,Prod1,823
Z486,Other,Qty,Prod1,2450
Z486,Other,ARR,Prod1,56130
Z487,Other,Qty,Prod1,0
Z487,Other,ARR,Prod1,0
Z488,Other,Qty,Prod1,294
Z488,Other,ARR,Prod1,3296
Z489,Other,Qty,Prod1,0
Z489,Other,ARR,Prod1,0
Z498,Other,Qty,Prod1,2013
Z498,Other,ARR,Prod1,61341
Z509,Other,Qty,Prod1,459
Z509,Other,ARR,Prod1,24763
Z519,Other,Qty,Prod1,1400
Z519,Other,ARR,Prod1,68768
Z527,Other,Qty,Prod1,263
Z527,Other,ARR,Prod1,3873
Z530,Other,Qty,Prod1,4200
Z530,Other,ARR,Prod1,51011
Z532,Other,Qty,Prod1,350
Z532,Other,ARR,Prod1,3924
Z553,Other,Qty,Prod1,350
Z553,Other,ARR,Prod1,22463
Z554,Other,Qty,Prod1,350
Z554,Other,ARR,Prod1,20079
Z555,Other,Qty,Prod1,70
Z555,Other,ARR,Prod1,5425
Z556,Other,Qty,Prod1,875
Z556,Other,ARR,Prod1,46025
Z561,Other,Qty,Prod1,10605
Z561,Other,ARR,Prod1,268493
Z562,Other,Qty,Prod1,3500
Z562,Other,ARR,Prod1,85720
Z566,Other,Qty,Prod1,2275
Z566,Other,ARR,Prod1,74620
Z573,Other,Qty,Prod1,0
Z573,Other,ARR,Prod1,0
Z578,Other,Qty,Prod1,350
Z578,Other,ARR,Prod1,21296
Z616,Other,Qty,Prod1,14
Z616,Other,ARR,Prod1,1122
Z617,Other,Qty,Prod1,595
Z617,Other,ARR,Prod1,22537
Z632,Other,Qty,Prod1,1225
Z632,Other,ARR,Prod1,53272
Z635,Other,Qty,Prod1,525
Z635,Other,ARR,Prod1,22738
Z640,Other,Qty,Prod1,875
Z640,Other,ARR,Prod1,38150
Z650,Other,Qty,Prod1,8050
Z650,Other,ARR,Prod1,150706
Z676,Other,Qty,Prod1,35
Z676,Other,ARR,Prod1,1690
Z681,Other,Qty,Prod1,105
Z681,Other,ARR,Prod1,5345
Z689,Other,Qty,Prod1,385
Z689,Other,ARR,Prod1,17553
Z712,Other,Qty,Prod1,420
Z712,Other,ARR,Prod1,11794
Z725,Other,Qty,Prod1,2625
Z725,Other,ARR,Prod1,75582
Z726,Other,Qty,Prod1,770
Z726,Other,ARR,Prod1,30870
Z727,Other,Qty,Prod1,875
Z727,Other,ARR,Prod1,37854
Z744,Other,Qty,Prod1,2013
Z744,Other,ARR,Prod1,53238
Z756,Other,Qty,Prod1,350
Z756,Other,ARR,Prod1,18144
Z757,Other,Qty,Prod1,455
Z757,Other,ARR,Prod1,19756
Z790,Other,Qty,Prod1,1575
Z790,Other,ARR,Prod1,60759
Z794,Other,Qty,Prod1,1050
Z794,Other,ARR,Prod1,47305
Z795,Other,Qty,Prod1,525
Z795,Other,ARR,Prod1,16202
Z805,Other,Qty,Prod1,3500
Z805,Other,ARR,Prod1,66796
Z814,Other,Qty,Prod1,403
Z814,Other,ARR,Prod1,18350
Z822,Other,Qty,Prod1,651
Z822,Other,ARR,Prod1,32419
Z838,Other,Qty,Prod1,88
Z838,Other,ARR,Prod1,3738
Z840,Other,Qty,Prod1,14
Z840,Other,ARR,Prod1,1122
Z849,Other,Qty,Prod1,18
Z849,Other,ARR,Prod1,1383
Z862,Other,Qty,Prod1,3500
Z862,Other,ARR,Prod1,78707
Z870,Other,Qty,Prod1,438
Z870,Other,ARR,Prod1,15343
Z874,Other,Qty,Prod1,175
Z874,Other,ARR,Prod1,13094
Z879,Other,Qty,Prod1,280
Z879,Other,ARR,Prod1,15313
Z914,Other,Qty,Prod1,175
Z914,Other,ARR,Prod1,12507
Z924,Other,Qty,Prod1,350
Z924,Other,ARR,Prod1,23321
Z926,Other,Qty,Prod1,770
Z926,Other,ARR,Prod1,13201
Z930,Other,Qty,Prod1,2450
Z930,Other,ARR,Prod1,58333
Z952,Other,Qty,Prod1,455
Z952,Other,ARR,Prod1,16732
Z970,Other,Qty,Prod1,0
Z970,Other,ARR,Prod1,0
Z972,Other,Qty,Prod1,21
Z972,Other,ARR,Prod1,1817
Z981,Other,Qty,Prod1,1050
Z981,Other,ARR,Prod1,29459
Z985,Other,Qty,Prod1,0
Z985,Other,ARR,Prod1,0
Z991,Other,Qty,Prod1,35
Z991,Other,ARR,Prod1,492
Z1003,Other,Qty,Prod1,1750
Z1003,Other,ARR,Prod1,49525
Z1004,Other,Qty,Prod1,420
Z1004,Other,ARR,Prod1,15553
Z1020,Other,Qty,Prod1,2450
Z1020,Other,ARR,Prod1,84000
Z1022,Other,Qty,Prod1,700
Z1022,Other,ARR,Prod1,10463
Z1026,Other,Qty,Prod1,3500
Z1026,Other,ARR,Prod1,89061
Z1036,Other,Qty,Prod1,175
Z1036,Other,ARR,Prod1,5334
Z1039,Other,Qty,Prod1,420
Z1039,Other,ARR,Prod1,14028
Z1043,Other,Qty,Prod1,210
Z1043,Other,ARR,Prod1,20651
Z1064,Other,Qty,Prod1,350
Z1064,Other,ARR,Prod1,13496
Z1074,Other,Qty,Prod1,3031
Z1074,Other,ARR,Prod1,42910
Z1091,Other,Qty,Prod1,228
Z1091,Other,ARR,Prod1,15806
Z1093,Other,Qty,Prod1,525
Z1093,Other,ARR,Prod1,27618
Z1113,Other,Qty,Prod1,5250
Z1113,Other,ARR,Prod1,122637
Z1115,Other,Qty,Prod1,875
Z1115,Other,ARR,Prod1,28849
Z1153,Other,Qty,Prod1,0
Z1153,Other,ARR,Prod1,0
Z1155,Other,Qty,Prod1,550
Z1155,Other,ARR,Prod1,26219
Z1158,Other,Qty,Prod1,4550
Z1158,Other,ARR,Prod1,103332
Z1160,Other,Qty,Prod1,700
Z1160,Other,ARR,Prod1,28056
Z1165,Other,Qty,Prod1,945
Z1165,Other,ARR,Prod1,31153
Z1181,Other,Qty,Prod1,1488
Z1181,Other,ARR,Prod1,57105
Z1194,Other,Qty,Prod1,263
Z1194,Other,ARR,Prod1,19640
Z1203,Other,Qty,Prod1,105
Z1203,Other,ARR,Prod1,7635
Z1215,Other,Qty,Prod1,105
Z1215,Other,ARR,Prod1,6465
Z1223,Other,Qty,Prod1,263
Z1223,Other,ARR,Prod1,11226
Z1247,Other,Qty,Prod1,648
Z1247,Other,ARR,Prod1,18182
Z1266,Other,Qty,Prod1,560
Z1266,Other,ARR,Prod1,25531
Z1280,Other,Qty,Prod1,165
Z1280,Other,ARR,Prod1,11429
Z1281,Other,Qty,Prod1,560
Z1281,Other,ARR,Prod1,21800
Z1287,Other,Qty,Prod1,420
Z1287,Other,ARR,Prod1,16204
Z1290,Other,Qty,Prod1,770
Z1290,Other,ARR,Prod1,32405
Z1291,Other,Qty,Prod1,3500
Z1291,Other,ARR,Prod1,70135
Z1301,Other,Qty,Prod2,2391
Z1301,Other,ARR,Prod2,41013
Z56,Other,Qty,Prod2,0
Z56,Other,ARR,Prod2,0
Z1328,Other,Qty,Prod2,525
Z1328,Other,ARR,Prod2,10716
Z84,Other,Qty,Prod2,0
Z84,Other,ARR,Prod2,0
Z1341,Other,Qty,Prod2,525
Z1341,Other,ARR,Prod2,18595
Z1343,Other,Qty,Prod2,350
Z1343,Other,ARR,Prod2,7640
Z1345,Other,Qty,Prod2,280
Z1345,Other,ARR,Prod2,2454
Z1354,Other,Qty,Prod2,158
Z1354,Other,ARR,Prod2,5169
Z1355,Other,Qty,Prod2,910
Z1355,Other,ARR,Prod2,26544
Z1368,Other,Qty,Prod2,385
Z1368,Other,ARR,Prod2,9706
Z1370,Other,Qty,Prod2,245
Z1370,Other,ARR,Prod2,6670
Z1372,Other,Qty,Prod2,2751
Z1372,Other,ARR,Prod2,24261
Z1375,Other,Qty,Prod2,172
Z1375,Other,ARR,Prod2,1504
Z1376,Other,Qty,Prod2,1050
Z1376,Other,ARR,Prod2,9261
Z1377,Other,Qty,Prod2,525
Z1377,Other,ARR,Prod2,4626
Z1382,Other,Qty,Prod2,70
Z1382,Other,ARR,Prod2,552
Z1383,Other,Qty,Prod2,3500
Z1383,Other,ARR,Prod2,62390
Z1386,Other,Qty,Prod2,350
Z1386,Other,ARR,Prod2,5919
Z1401,Other,Qty,Prod2,875
Z1401,Other,ARR,Prod2,14366
Z1454,Other,Qty,Prod2,53
Z1454,Other,ARR,Prod2,350
Z1470,Other,Qty,Prod2,1400
Z1470,Other,ARR,Prod2,9322
Z1471,Other,Qty,Prod2,175
Z1471,Other,ARR,Prod2,1385
Z1476,Other,Qty,Prod2,350
Z1476,Other,ARR,Prod2,6946
Z1495,Other,Qty,Prod2,60
Z1495,Other,ARR,Prod2,1620
Z1504,Other,Qty,Prod2,490
Z1504,Other,ARR,Prod2,4322
Z1517,Other,Qty,Prod2,1925
Z1517,Other,ARR,Prod2,36313
Z1533,Other,Qty,Prod2,1750
Z1533,Other,ARR,Prod2,39296
Z1548,Other,Qty,Prod2,14
Z1548,Other,ARR,Prod2,93
Z1556,Other,Qty,Prod2,63
Z1556,Other,ARR,Prod2,420
Z1584,Other,Qty,Prod2,210
Z1584,Other,ARR,Prod2,6477
Z1586,Other,Qty,Prod2,525
Z1586,Other,ARR,Prod2,10727
Z1589,Other,Qty,Prod2,1050
Z1589,Other,ARR,Prod2,7574
Z1597,Other,Qty,Prod2,35
Z1597,Other,ARR,Prod2,309
Z1609,Other,Qty,Prod2,228
Z1609,Other,ARR,Prod2,2022
Z1610,Other,Qty,Prod2,1155
Z1610,Other,ARR,Prod2,33692
Z1611,Other,Qty,Prod2,525
Z1611,Other,ARR,Prod2,15753
Z1621,Other,Qty,Prod2,1925
Z1621,Other,ARR,Prod2,30261
Z1630,Other,Qty,Prod2,140
Z1630,Other,ARR,Prod2,1235
Z1643,Other,Qty,Prod2,350
Z1643,Other,ARR,Prod2,3092
Z1652,Other,Qty,Prod2,525
Z1652,Other,ARR,Prod2,13015
Z1660,Other,Qty,Prod2,0
Z1660,Other,ARR,Prod2,0
Z1664,Other,Qty,Prod2,525
Z1664,Other,ARR,Prod2,11599
Z1665,Other,Qty,Prod2,210
Z1665,Other,ARR,Prod2,7068
Z1668,Other,Qty,Prod2,1470
Z1668,Other,ARR,Prod2,12965
Z1669,Other,Qty,Prod2,1523
Z1669,Other,ARR,Prod2,10138
Z1677,Other,Qty,Prod2,3500
Z1677,Other,ARR,Prod2,37044
Z1680,Other,Qty,Prod2,2275
Z1680,Other,ARR,Prod2,35870
Z1690,Other,Qty,Prod2,1750
Z1690,Other,ARR,Prod2,36677
Z1691,Other,Qty,Prod2,350
Z1691,Other,ARR,Prod2,3087
Z1698,Other,Qty,Prod2,2800
Z1698,Other,ARR,Prod2,39614
Z1699,Other,Qty,Prod2,5600
Z1699,Other,ARR,Prod2,85942
Z1702,Other,Qty,Prod2,1400
Z1702,Other,ARR,Prod2,27783
Z1739,Other,Qty,Prod2,1575
Z1739,Other,ARR,Prod2,32815
Z1740,Other,Qty,Prod2,875
Z1740,Other,ARR,Prod2,21877
Z1743,Other,Qty,Prod2,280
Z1743,Other,ARR,Prod2,7290
Z1759,Other,Qty,Prod2,70
Z1759,Other,ARR,Prod2,466
Z1771,Other,Qty,Prod2,35
Z1771,Other,ARR,Prod2,1200
Z1786,Other,Qty,Prod2,1400
Z1786,Other,ARR,Prod2,28658
Z1795,Other,Qty,Prod2,1750
Z1795,Other,ARR,Prod2,26960
Z1797,Other,Qty,Prod2,280
Z1797,Other,ARR,Prod2,2470
Z1799,Other,Qty,Prod2,714
Z1799,Other,ARR,Prod2,14169
Z1803,Other,Qty,Prod2,525
Z1803,Other,ARR,Prod2,12407
Z1807,Other,Qty,Prod2,175
Z1807,Other,ARR,Prod2,6105
Z1818,Other,Qty,Prod2,350
Z1818,Other,ARR,Prod2,9480
Z1831,Other,Qty,Prod2,63
Z1831,Other,ARR,Prod2,556
Z1841,Other,Qty,Prod2,700
Z1841,Other,ARR,Prod2,6174
Z1844,Other,Qty,Prod2,315
Z1844,Other,ARR,Prod2,2486
Z1856,Other,Qty,Prod2,210
Z1856,Other,ARR,Prod2,1842
Z1874,Other,Qty,Prod2,67
Z1874,Other,ARR,Prod2,2874
Z1877,Other,Qty,Prod2,263
Z1877,Other,ARR,Prod2,6334
Z1884,Other,Qty,Prod2,88
Z1884,Other,ARR,Prod2,2226
Z1889,Other,Qty,Prod2,105
Z1889,Other,ARR,Prod2,4445
Z1904,Other,Qty,Prod2,70
Z1904,Other,ARR,Prod2,2267
Z1910,Other,Qty,Prod2,88
Z1910,Other,ARR,Prod2,2226
Z1911,Other,Qty,Prod2,455
Z1911,Other,ARR,Prod2,12653
Z1934,Other,Qty,Prod2,350
Z1934,Other,ARR,Prod2,3069
Z1938,Other,Qty,Prod2,1750
Z1938,Other,ARR,Prod2,3.5E+12
Z1949,Other,Qty,Prod2,84
Z1949,Other,ARR,Prod2,740
Z1954,Other,Qty,Prod2,25
Z1954,Other,ARR,Prod2,1011
Z1956,Other,Qty,Prod2,350
Z1956,Other,ARR,Prod2,3071
Z1958,Other,Qty,Prod2,1750
Z1958,Other,ARR,Prod2,32036
Z1961,Other,Qty,Prod2,350
Z1961,Other,ARR,Prod2,5838
Z1985,Other,Qty,Prod2,1750
Z1985,Other,ARR,Prod2,29711
Z1988,Other,Qty,Prod2,140
Z1988,Other,ARR,Prod2,1235
Z1992,Other,Qty,Prod2,2219
Z1992,Other,ARR,Prod2,35231
Z1993,Other,Qty,Prod2,1925
Z1993,Other,ARR,Prod2,34581
Z1994,Other,Qty,Prod2,88
Z1994,Other,ARR,Prod2,2226
Z1999,Other,Qty,Prod2,81
Z1999,Other,ARR,Prod2,706
Z2011,Other,Qty,Prod2,70
Z2011,Other,ARR,Prod2,617
Z2012,Other,Qty,Prod2,1943
Z2012,Other,ARR,Prod2,36979
Z2020,Other,Qty,Prod2,228
Z2020,Other,ARR,Prod2,7476
Z2047,Other,Qty,Prod2,4900
Z2047,Other,ARR,Prod2,55152
Z2056,Other,Qty,Prod2,3150
Z2056,Other,ARR,Prod2,70733
Z2061,Other,Qty,Prod2,88
Z2061,Other,ARR,Prod2,583
Z2075,Other,Qty,Prod2,595
Z2075,Other,ARR,Prod2,5218
Z2080,Other,Qty,Prod2,350
Z2080,Other,ARR,Prod2,7144
Z2086,Other,Qty,Prod2,210
Z2086,Other,ARR,Prod2,1852
Z2092,Other,Qty,Prod2,350
Z2092,Other,ARR,Prod2,5838
Z2096,Other,Qty,Prod2,175
Z2096,Other,ARR,Prod2,6056
Z2099,Other,Qty,Prod2,455
Z2099,Other,ARR,Prod2,14675
Z2113,Other,Qty,Prod2,70
Z2113,Other,ARR,Prod2,3076
Z2116,Other,Qty,Prod2,4200
Z2116,Other,ARR,Prod2,61123
Z2135,Other,Qty,Prod2,1750
Z2135,Other,ARR,Prod2,31933
Z2173,Other,Qty,Prod2,455
Z2173,Other,ARR,Prod2,3030
Z2174,Other,Qty,Prod2,74
Z2174,Other,ARR,Prod2,648
Z2177,Other,Qty,Prod2,1138
Z2177,Other,ARR,Prod2,21851
